6121,1,07/30/2014 08:49:20,07/30/2014 15:49:20,"""Make Your Do Greater Than Your Doubt."" A message from our Director, Manny about the impact of simply choosing to move past your doubts and make a difference in this world. It speaks of hope, fierceness, and victory!

A gathered shoulder detail gives this soft tee standout style.
<ul>
	<li>3.5-ounce, 60/40 ring spun combed cotton/modal</li>
	<li>40 singles</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DM483"" target=""blank"">Click Here</a>",Manny Ladies Shoulder Tee,"""Make Your Do Greater Than Your Doubt."" A message from our Director, Manny about the impact of simply choosing to move past your doubts and make a difference in this world. It speaks of hope, fierceness, and victory!",publish,open,closed,,manny-ladies-shoulder-tee,,,03/18/2015 10:30:36,03/18/2015 17:30:36,,0,http://www.gamerosity.com/?post_type=product&#038;p=6121,0,product,,0
6133,1,07/30/2014 08:53:34,07/30/2014 15:53:34,"""Make Your Do Greater Than Your Doubt."" A message from our Director, Manny about the impact of simply choosing to move past your doubts and make a difference in this world. It speaks of hope, fierceness, and victory!

Heather texture and cuffed, tacked sleeves makes this essential even more charming.
<ul>
	<li>4.4-ounce, 50/38/12 poly/ring spun cotton/rayon</li>
	<li>30 singles</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DM443"" target=""blank"">Click Here</a>",Manny Ladies TriBlend Scoop Tee,"""Make Your Do Greater Than Your Doubt."" A message from our Director, Manny about the impact of simply choosing to move past your doubts and make a difference in this world. It speaks of hope, fierceness, and victory!",publish,open,closed,,manny-ladies-triblend-scoop-tee,,,03/18/2015 10:34:39,03/18/2015 17:34:39,,0,http://www.gamerosity.com/?post_type=product&#038;p=6133,0,product,,0
6145,1,07/30/2014 08:57:17,07/30/2014 15:57:17,"""Make Your Do Greater Than Your Doubt."" A message from our Director, Manny about the impact of simply choosing to move past your doubts and make a difference in this world. It speaks of hope, fierceness, and victory!

Are you ready to rock? Your style will be in this warm hoodie.
<ul>
	<li>7.8-ounce, 50/50 cotton/poly fleece</li>
	<li>Tear-away tag</li>
	<li>Contrast black drawstring and hood lining</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT810"" target=""blank"">Click Here</a>",Manny Unisex Hoodie,"""Make Your Do Greater Than Your Doubt."" A message from our Director, Manny about the impact of simply choosing to move past your doubts and make a difference in this world. It speaks of hope, fierceness, and victory!",publish,open,closed,,manny-unisex-hoodie,,,03/18/2015 10:46:54,03/18/2015 17:46:54,,0,http://www.gamerosity.com/?post_type=product&#038;p=6145,0,product,,0
6172,1,07/30/2014 09:03:53,07/30/2014 16:03:53,"""Make Your Do Greater Than Your Doubt."" A message from our Director, Manny about the impact of simply choosing to move past your doubts and make a difference in this world. It speaks of hope, fierceness, and victory!

Get triple the softness in this vintage-looking crewneck.
<ul>
	<li>4.4-ounce, 50/38/12 poly/ring spun cotton/rayon</li>
	<li>30 singles</li>
	<li>Tri-Blend fabric infuses each garment with unique character. Please allow for slight color variations.</li>
</ul>
Slub fabric infuses each garment with unique character. Please allow for slight color variations.

Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT142"" target=""blank"">Click Here</a>",Manny Unisex TriBlend Crew,"""Make Your Do Greater Than Your Doubt."" A message from our Director, Manny about the impact of simply choosing to move past your doubts and make a difference in this world. It speaks of hope, fierceness, and victory!",publish,open,closed,,manny-unisex-triblend-crew,,,01/11/2015 19:17:01,01/12/2015 03:17:01,,0,http://www.gamerosity.com/?post_type=product&#038;p=6172,0,product,,0
6184,1,07/30/2014 09:07:01,07/30/2014 16:07:01,"""Make Your Do Greater Than Your Doubt."" A message from our Director, Manny about the impact of simply choosing to move past your doubts and make a difference in this world. It speaks of hope, fierceness, and victory!

Tri-blend gives colors a soft, heathered effect that’s just the right laid-back hue.
<ul>
	<li>4.4-ounce, 50/38/12 poly/ring spun cotton/rayon</li>
	<li>30 singles</li>
</ul>
<i>Tri-Blend fabric infuses each garment with unique character. Please allow for slight color variations.</i>

Slub fabric infuses each garment with unique character. Please allow for slight color variations.

Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT142V"" target=""blank"">Click Here</a>",Manny Unisex TriBlend,"""Make Your Do Greater Than Your Doubt."" A message from our Director, Manny about the impact of simply choosing to move past your doubts and make a difference in this world. It speaks of hope, fierceness, and victory!",publish,open,closed,,manny-unisex-triblend,,,03/18/2015 10:49:47,03/18/2015 17:49:47,,0,http://www.gamerosity.com/?post_type=product&#038;p=6184,0,product,,0
6198,1,07/30/2014 09:12:13,07/30/2014 16:12:13,"""Make Your Do Greater Than Your Doubt."" A message from our Director, Manny about the impact of simply choosing to move past your doubts and make a difference in this world. It speaks of hope, fierceness, and victory!

This tee has a well-loved look thanks to our garment wash treatment.
<ul>
	<li>3.7-ounce, 100% ring spun combed cotton</li>
	<li>90/10 ring spun combed cotton/viscose (Heather Grey)</li>
	<li>40 singles</li>
</ul>
Slub fabric infuses each garment with unique character. Please allow for slight color variations.

Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT4000"" target=""blank"">Click Here</a>",Manny Unisex Vintage Wash Crew,"""Make Your Do Greater Than Your Doubt."" A message from our Director, Manny about the impact of simply choosing to move past your doubts and make a difference in this world. It speaks of hope, fierceness, and victory!",publish,open,closed,,manny-unisex-vintage-wash-crew,,,01/11/2015 19:19:21,01/12/2015 03:19:21,,0,http://www.gamerosity.com/?post_type=product&#038;p=6198,0,product,,0
7415,1,10/22/2014 09:37:43,10/22/2014 16:37:43,"Our Fearless Design is inspired by the fighting spirit of the kids we love and serve! Wear it proudly and show the world that you too are FEARLESS!

Casually cool, this hoodie adds a light layer to any look.
<ul>
	<li>4.4-ounce, 60/40 ring spun combed cotton/poly</li>
	<li>30 singles</li>
	<li>Dyed-to-match drawstrings</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT2100"" target=""blank"">Click Here</a>",Fearless Juniors Jersey Full Zip Hoodie,"Our Fearless Design is inspired by the fighting spirit of the kids we love and serve! Wear it proudly and show the world that you too are FEARLESS!

Casually cool, this hoodie adds a light layer to any look.",publish,open,closed,,fearless-juniors-jersey-full-zip-hoodie,,,10/22/2014 09:37:43,10/22/2014 16:37:43,,0,http://www.gamerosity.com/?post_type=product&#038;p=7415,0,product,,0
7427,1,10/22/2014 09:47:16,10/22/2014 16:47:16,"Our Fearless Design is inspired by the fighting spirit of the kids we love and serve! Wear it proudly and show the world that you too are FEARLESS!

A special garment wash gives this tee vintage appeal and lighter-than-air softness.
<ul>
	<li>3.7-ounce, 100% ring spun combed cotton</li>
	<li>90/10 ring spun combed cotton/viscose (Heather Grey)</li>
	<li>40 singles</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&productId=DT4501"" target=""blank"">Click Here</a>",Fearless Juniors Vintage Wash V-Neck,"Our Fearless Design is inspired by the fighting spirit of the kids we love and serve! Wear it proudly and show the world that you too are FEARLESS!

A special garment wash gives this tee vintage appeal and lighter-than-air softness.",publish,open,closed,,fearless-juniors-vintage-wash-v-neck,,,10/22/2014 09:47:16,10/22/2014 16:47:16,,0,http://www.gamerosity.com/?post_type=product&#038;p=7427,0,product,,0
7440,1,10/22/2014 09:52:49,10/22/2014 16:52:49,"Our Fearless Design is inspired by the fighting spirit of the kids we love and serve! Wear it proudly and show the world that you too are FEARLESS!

Heather texture and cuffed, tacked sleeves makes this essential even more charming.
<ul>
	<li>4.4-ounce, 50/38/12 poly/ring spun cotton/rayon</li>
	<li>30 singles</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&productId=DM443"" target=""blank"">Click Here</a>",Fearless Ladies TriBlend Scoop Neck,"Our Fearless Design is inspired by the fighting spirit of the kids we love and serve! Wear it proudly and show the world that you too are FEARLESS!

Heather texture and cuffed, tacked sleeves makes this essential even more charming.",publish,open,closed,,fearless-ladies-triblend-scoop-neck,,,10/22/2014 09:52:49,10/22/2014 16:52:49,,0,http://www.gamerosity.com/?post_type=product&#038;p=7440,0,product,,0
7452,1,10/22/2014 09:58:53,10/22/2014 16:58:53,"Our Fearless Design is inspired by the fighting spirit of the kids we love and serve! Wear it proudly and show the world that you too are FEARLESS!

Are you ready to rock? Your style will be in this warm hoodie.
<ul>
	<li>7.8-ounce, 50/50 cotton/poly fleece</li>
	<li>Tear-away tag</li>
	<li>Contrast black drawstring and hood lining</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&productId=DT810"" target=""blank"">Click Here</a>",Fearless Unisex Hoodie,"Our Fearless Design is inspired by the fighting spirit of the kids we love and serve! Wear it proudly and show the world that you too are FEARLESS!

Are you ready to rock? Your style will be in this warm hoodie.",publish,open,closed,,fearless-unisex-hoodie,,,10/22/2014 09:58:53,10/22/2014 16:58:53,,0,http://www.gamerosity.com/?post_type=product&#038;p=7452,0,product,,0
7466,1,10/22/2014 10:03:21,10/22/2014 17:03:21,"Our Fearless Design is inspired by the fighting spirit of the kids we love and serve! Wear it proudly and show the world that you too are FEARLESS!

The easy choice for laid-back, lightweight and layerable style.
<ul>
	<li>4.4-ounce, 60/40 ring spun combed cotton/poly</li>
	<li>30 singles</li>
	<li>Dyed-to-match drawstrings</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&productId=DT1100"" target=""blank"">Click Here</a>",Fearless Unisex Jersey Zip Up Hoodie,"Our Fearless Design is inspired by the fighting spirit of the kids we love and serve! Wear it proudly and show the world that you too are FEARLESS!

The easy choice for laid-back, lightweight and layerable style.",publish,open,closed,,fearless-unisex-jersey-zip-up-hoodie,,,10/22/2014 10:03:21,10/22/2014 17:03:21,,0,http://www.gamerosity.com/?post_type=product&#038;p=7466,0,product,,0
7481,1,10/22/2014 10:34:00,10/22/2014 17:34:00,"Our Fearless Design is inspired by the fighting spirit of the kids we love and serve! Wear it proudly and show the world that you too are FEARLESS!

Get triple the softness in this vintage-looking crewneck.
<ul>
	<li>4.4-ounce, 50/38/12 poly/ring spun cotton/rayon</li>
	<li>30 singles</li>
	<li>Tri-Blend fabric infuses each garment with unique character. Please allow for slight color variations.</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&productId=DT142"" target=""blank"">Click Here</a>",Fearless Unisex TriBlend Tee,"Our Fearless Design is inspired by the fighting spirit of the kids we love and serve! Wear it proudly and show the world that you too are FEARLESS!

Get triple the softness in this vintage-looking crewneck.",publish,open,closed,,fearless-unisex-triblend-tee,,,10/22/2014 10:34:00,10/22/2014 17:34:00,,0,http://www.gamerosity.com/?post_type=product&#038;p=7481,0,product,,0
7520,1,10/27/2014 09:50:39,10/27/2014 16:50:39,"""Live Your Gratitude."" This is a mantra that Manny came up with reflecting on the circumstances of his life. This is how we should live. If we're thankful, let it manifest in our lives.

This traditional crewneck is perfect for the gym or relaxing.
<ul>
	<li>7.8-ounce, 50/50 cotton/poly fleece</li>
	<li>Air jet yarn for a soft, pill-resistant finish</li>
	<li>Coverseamed crewneck, arm seams and waistband</li>
	<li>Spandex in collar, cuffs and waistband</li>
	<li>Set-in sleeves</li>
	<li>Rib knit collar and waistband</li>
</ul>
*The tie dye process infuses each garment with unique character. Please allow for slight color variation.

Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=PC90Y"" target=""blank"">Click Here</a>",Gratitude Youth Off-the-Shoulder Fleece,"""Live Your Gratitude."" This is a mantra that Manny came up with reflecting on the circumstances of his life. This is how we should live. If we're thankful, let it manifest in our lives.",publish,open,closed,,gratitude-youth-off-the-shoulder-fleece,,,10/27/2014 09:50:39,10/27/2014 16:50:39,,0,http://www.gamerosity.com/?post_type=product&#038;p=7520,0,product,,0
7530,1,10/27/2014 09:55:03,10/27/2014 16:55:03,"""Live Your Gratitude."" This is a mantra that Manny came up with reflecting on the circumstances of his life.  This is how we should live.  If we're thankful, let it manifest in our lives.

A cozy, no-nonsense sweatshirt.
<ul>
	<li>7.8-ounce, 50/50 cotton/poly fleece</li>
	<li>Air jet yarn for a soft, pill-resistant finish</li>
	<li>Two-ply hood</li>
	<li>No drawcord at hood</li>
	<li>Set-in sleeves</li>
	<li>Side seamed</li>
	<li>Front pouch pocket</li>
	<li>Rib knit cuffs and waistband</li>
</ul>

Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&productId=PC90YH"" target=""blank"">Click Here</a>",Gratitude Youth Hoodie,"""Live Your Gratitude."" This is a mantra that Manny came up with reflecting on the circumstances of his life.  This is how we should live.  If we&#039;re thankful, let it manifest in our lives.",publish,open,closed,,gratitude-youth-hoodie,,,10/27/2014 09:55:03,10/27/2014 16:55:03,,0,http://www.gamerosity.com/?post_type=product&#038;p=7530,0,product,,0
7545,1,10/27/2014 10:01:24,10/27/2014 17:01:24,"""Live Your Gratitude."" This is a mantra that Manny came up with reflecting on the circumstances of his life. This is how we should live. If we're thankful, let it manifest in our lives.

Built for the performance called life.
<ul>
	<li>7.8-ounce, 50/50 cotton/poly fleece</li>
	<li>Tear-away tag</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT820"" target=""blank"">Click Here</a>",Gratitude Unisex Off-the-Shoulder Fleece,"""Live Your Gratitude."" This is a mantra that Manny came up with reflecting on the circumstances of his life. This is how we should live. If we&#039;re thankful, let it manifest in our lives.",publish,open,closed,,gratitude-unisex-off-the-shoulder-fleece,,,10/27/2014 10:02:41,10/27/2014 17:02:41,,0,http://www.gamerosity.com/?post_type=product&#038;p=7545,0,product,,0
7566,1,10/27/2014 10:06:36,10/27/2014 17:06:36,"""Cure Childhood Cancer""  We think goes without explanation.  Rock our rally cry!

Built for the performance called life.
<ul>
	<li>7.8-ounce, 50/50 cotton/poly fleece</li>
	<li>Tear-away tag</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT820"" target=""blank"">Click Here</a>",Cure Unisex Off-the-Shoulder Fleece,"""Cure Childhood Cancer""  We think goes without explanation.  Rock our rally cry!",publish,open,closed,,cure-unisex-off-the-shoulder-fleece,,,03/18/2015 10:04:39,03/18/2015 17:04:39,,0,http://www.gamerosity.com/?post_type=product&#038;p=7566,0,product,,0
7578,1,10/27/2014 10:09:29,10/27/2014 17:09:29,"""Cure Childhood Cancer""  We think goes without explanation.  Rock our rally cry!

A cozy, no-nonsense sweatshirt.
<ul>
	<li>7.8-ounce, 50/50 cotton/poly fleece</li>
	<li>Air jet yarn for a soft, pill-resistant finish</li>
	<li>Two-ply hood</li>
	<li>No drawcord at hood</li>
	<li>Set-in sleeves</li>
	<li>Side seamed</li>
	<li>Front pouch pocket</li>
	<li>Rib knit cuffs and waistband</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=PC90YH"" target=""blank"">Click Here</a>",Cure Youth Hoodie,"""Cure Childhood Cancer""  We think goes without explanation.  Rock our rally cry!",publish,open,closed,,cure-youth-hoodie,,,03/18/2015 10:05:43,03/18/2015 17:05:43,,0,http://www.gamerosity.com/?post_type=product&#038;p=7578,0,product,,0
7588,1,10/27/2014 10:11:45,10/27/2014 17:11:45,"Our Fearless Design is inspired by the fighting spirit of the kids we love and serve! Wear it proudly and show the world that you too are FEARLESS!

A cozy, no-nonsense sweatshirt.
<ul>
	<li>7.8-ounce, 50/50 cotton/poly fleece</li>
	<li>Air jet yarn for a soft, pill-resistant finish</li>
	<li>Two-ply hood</li>
	<li>No drawcord at hood</li>
	<li>Set-in sleeves</li>
	<li>Side seamed</li>
	<li>Front pouch pocket</li>
	<li>Rib knit cuffs and waistband</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=PC90YH"" target=""blank"">Click Here</a>",Fearless Youth Hoodie,Our Fearless Design is inspired by the fighting spirit of the kids we love and serve! Wear it proudly and show the world that you too are FEARLESS!,publish,open,closed,,fearless-youth-hoodie,,,10/27/2014 10:11:45,10/27/2014 17:11:45,,0,http://www.gamerosity.com/?post_type=product&#038;p=7588,0,product,,0
7599,1,10/27/2014 10:14:18,10/27/2014 17:14:18,"Our Fearless Design is inspired by the fighting spirit of the kids we love and serve! Wear it proudly and show the world that you too are FEARLESS!

This traditional crewneck is perfect for the gym or relaxing.
<ul>
	<li>7.8-ounce, 50/50 cotton/poly fleece</li>
	<li>Air jet yarn for a soft, pill-resistant finish</li>
	<li>Coverseamed crewneck, arm seams and waistband</li>
	<li>Spandex in collar, cuffs and waistband</li>
	<li>Set-in sleeves</li>
	<li>Rib knit collar and waistband</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&productId=PC90Y"" target=""blank"">Click Here</a>",Fearless Youth Over-the-Shoulder Fleece,Our Fearless Design is inspired by the fighting spirit of the kids we love and serve! Wear it proudly and show the world that you too are FEARLESS!,publish,open,closed,,fearless-youth-over-the-shoulder-fleece,,,10/27/2014 10:14:18,10/27/2014 17:14:18,,0,http://www.gamerosity.com/?post_type=product&#038;p=7599,0,product,,0
7609,1,10/27/2014 10:18:49,10/27/2014 17:18:49,"Now the little ones can rock our special message for their Little Hero!  ""My heart belongs to a Little Hero"" in a heart shaped.  We love this design and we know you will too!

A cozy, no-nonsense sweatshirt.
<ul>
	<li>7.8-ounce, 50/50 cotton/poly fleece</li>
	<li>Air jet yarn for a soft, pill-resistant finish</li>
	<li>Two-ply hood</li>
	<li>No drawcord at hood</li>
	<li>Set-in sleeves</li>
	<li>Side seamed</li>
	<li>Front pouch pocket</li>
	<li>Rib knit cuffs and waistband</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=PC90YH"" target=""blank"">Click Here</a>",Hearts Youth Hoodie,"Now the little ones can rock our special message for their Little Hero!  ""My heart belongs to a Little Hero"" in a heart shaped.  We love this design and we know you will too!",publish,open,closed,,hearts-youth-hoodie,,,10/27/2014 10:18:49,10/27/2014 17:18:49,,0,http://www.gamerosity.com/?post_type=product&#038;p=7609,0,product,,0
7624,1,10/27/2014 10:21:20,10/27/2014 17:21:20,"Now the little ones can rock our special message for their Little Hero!  ""My heart belongs to a Little Hero"" in a heart shaped.  We love this design and we know you will too!

This traditional crewneck is perfect for the gym or relaxing.
<ul>
	<li>7.8-ounce, 50/50 cotton/poly fleece</li>
	<li>Air jet yarn for a soft, pill-resistant finish</li>
	<li>Coverseamed crewneck, arm seams and waistband</li>
	<li>Spandex in collar, cuffs and waistband</li>
	<li>Set-in sleeves</li>
	<li>Rib knit collar and waistband</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&productId=PC90Y"" target=""blank"">Click Here</a>",Hearts Youth Off-the-Shoulder Fleece,"Now the little ones can rock our special message for their Little Hero!  ""My heart belongs to a Little Hero"" in a heart shaped.  We love this design and we know you will too!",publish,open,closed,,hearts-youth-off-the-shoulder-fleece,,,10/27/2014 10:21:20,10/27/2014 17:21:20,,0,http://www.gamerosity.com/?post_type=product&#038;p=7624,0,product,,0
7634,1,10/27/2014 10:25:32,10/27/2014 17:25:32,"""There Are Heroes Among Us"" the special design we made for our GMR Little Heroes has come to our store!  Get yours today!

A cozy, no-nonsense sweatshirt.
<ul>
	<li>7.8-ounce, 50/50 cotton/poly fleece</li>
	<li>Air jet yarn for a soft, pill-resistant finish</li>
	<li>Two-ply hood</li>
	<li>No drawcord at hood</li>
	<li>Set-in sleeves</li>
	<li>Side seamed</li>
	<li>Front pouch pocket</li>
	<li>Rib knit cuffs and waistband</li>
</ul>

Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&productId=PC90YH"" target=""blank"">Click Here</a>",Little Hero Youth Hoodie,"""There Are Heroes Among Us"" the special design we made for our GMR Little Heroes has come to our store!  Get yours today!",publish,open,closed,,little-hero-youth-hoodie,,,10/27/2014 10:25:32,10/27/2014 17:25:32,,0,http://www.gamerosity.com/?post_type=product&#038;p=7634,0,product,,0
7834,1,11/11/2014 10:33:25,11/11/2014 18:33:25,"Save your look from boredom with this Red textured tee emblazoned with our ""Ralphie"" design! Send a beautiful message, support a beautiful cause.

Built for the performance called life.
<ul>
	<li>7.8-ounce, 50/50 cotton/poly fleece</li>
	<li>Tear-away tag</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT820"" target=""blank""> Click Here</a>",Ralphie Unisex Off-the-Shoulder Sweater,"Save your look from boredom with this Red textured tee emblazoned with our ""Ralphie"" design! Send a beautiful message, support a beautiful cause.",publish,open,closed,,ralphie-unisex-off-the-shoulder-sweater,,,03/18/2015 11:01:22,03/18/2015 18:01:22,,0,http://www.gamerosity.com/?post_type=product&#038;p=7834,0,product,,0
7846,1,11/11/2014 10:46:12,11/11/2014 18:46:12,"We've brought back our popular ""Hero"" design with a new twist!  ""Hey Cancer Game On"" within our logo's body.  Send the message, rock it proudly, share our hearts with those you run into.  Game On!

Are you ready to rock? Your style will be in this warm hoodie.
<ul>
	<li>7.8-ounce, 50/50 cotton/poly fleece</li>
	<li>Tear-away tag</li>
	<li>Contrast black drawstring and hood lining</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT810"" target=""blank"">Click Here</a>",Hero2 Unisex Hoodie,"We've brought back our popular ""Hero"" design with a new twist!  ""Hey Cancer Game On"" within our logo's body.  Send the message, rock it proudly, share our hearts with those you run into.  Game On!",publish,open,closed,,hero2-unisex-hoodie,,,11/11/2014 10:46:12,11/11/2014 18:46:12,,0,http://www.gamerosity.com/?post_type=product&#038;p=7846,0,product,,0
7862,1,11/11/2014 11:08:16,11/11/2014 19:08:16,"We've brought back our popular ""Hero"" design with a new twist!  ""Hey Cancer Game On"" within our logo's body.  Send the message, rock it proudly, share our hearts with those you run into.  Game On!

Built for the performance called life.
<ul>
	<li>7.8-ounce, 50/50 cotton/poly fleece</li>
	<li>Tear-away tag</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT820"" target=""blank"">Click Here</a>

&nbsp;",Hero2 Unisex Off-the-Shoulder Fleece,"We've brought back our popular ""Hero"" design with a new twist!  ""Hey Cancer Game On"" within our logo's body.  Send the message, rock it proudly, share our hearts with those you run into.  Game On!",publish,open,closed,,hero2-unisex-off-the-shoulder-fleece,,,12/06/2014 18:17:58,12/07/2014 02:17:58,,0,http://www.gamerosity.com/?post_type=product&#038;p=7862,0,product,,0
7876,1,11/12/2014 08:06:49,11/12/2014 16:06:49,"We've brought back our popular ""Hero"" design with a new twist!  ""Hey Cancer Game On"" within our logo's body.  Send the message, rock it proudly, share our hearts with those you run into.  Game On!

A true chill-chaser made to go with well-worn jeans.
<ul>
	<li>5-ounce, 60/40 ring spun combed cotton/poly mini waffle blend</li>
	<li>40 singles</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&productId=DT118"" target=""blank"">Click Here</a>

&nbsp;",Hero2 Unisex Thermal,"We&#039;ve brought back our popular ""Hero"" design with a new twist!  ""Hey Cancer Game On"" within our logo&#039;s body.  Send the message, rock it proudly, share our hearts with those you run into.  Game On!",publish,open,closed,,hero2-unisex-thermal,,,11/12/2014 08:06:49,11/12/2014 16:06:49,,0,http://www.gamerosity.com/?post_type=product&#038;p=7876,0,product,,0
7899,1,11/12/2014 08:14:05,11/12/2014 16:14:05,"We've brought back our popular ""Hero"" design with a new twist! ""Hey Cancer Game On"" within our logo's body. Send the message, rock it proudly, share our hearts with those you run into. Game On!

Built for the performance called life.

7.8-ounce, 50/50 cotton/poly fleece
Tear-away tag
Campaign Contribution - $10

For full product specs, Click Here",Hero2 Unisex TriBlend VNeck,"We've brought back our popular ""Hero"" design with a new twist! ""Hey Cancer Game On"" within our logo's body. Send the message, rock it proudly, share our hearts with those you run into. Game On!",publish,open,closed,,hero2-unisex-triblend-vneck,,,11/12/2014 08:14:05,11/12/2014 16:14:05,,0,http://www.gamerosity.com/?post_type=product&#038;p=7899,0,product,,0
7913,1,11/12/2014 08:43:37,11/12/2014 16:43:37,"We've brought back our popular ""Hero"" design with a new twist!  ""Hey Cancer Game On"" within our logo's body.  Send the message, rock it proudly, share our hearts with those you run into.  Game On!

It’s not bragging if it’s the truth. Our V.I.T. is designed to make you look like a VIP for any occasion.
<ul>
	<li>4.3-ounce, 100% ring spun combed cotton</li>
	<li>30 singles</li>
	<li>Tear-away tag</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&amp;productId=DT6000"" target=""blank"">Click Here</a>

&nbsp;",Hero2 Unisex Perfect Crew,"We've brought back our popular ""Hero"" design with a new twist!  ""Hey Cancer Game On"" within our logo's body.  Send the message, rock it proudly, share our hearts with those you run into.  Game On!",publish,open,closed,,hero2-unisex-perfect-crew,,,11/12/2014 08:43:37,11/12/2014 16:43:37,,0,http://www.gamerosity.com/?post_type=product&#038;p=7913,0,product,,0
7928,1,11/12/2014 08:48:09,11/12/2014 16:48:09,"We've brought back our popular ""Hero"" design with a new twist!  ""Hey Cancer Game On"" within our logo's body.  Send the message, rock it proudly, share our hearts with those you run into.  Game On!

Heather texture and cuffed, tacked sleeves makes this essential even more charming.
<ul>
	<li>4.4-ounce, 50/38/12 poly/ring spun cotton/rayon</li>
	<li>30 singles</li>
</ul>
Campaign Contribution - $10

For full product specs, <a href=""http://www.apparelvideos.com/cs/CatalogBrowser?todo=ss&productId=DM443"" target=""blank"">Click Here</a>

&nbsp;",Hero2 Ladies TriBlend Scoop Tee,"We&#039;ve brought back our popular ""Hero"" design with a new twist!  ""Hey Cancer Game On"" within our logo&#039;s body.  Send the message, rock it proudly, share our hearts with those you run into.  Game On!",publish,open,closed,,hero2-ladies-triblend-scoop-tee,,,11/12/2014 08:48:09,11/12/2014 16:48:09,,0,http://www.gamerosity.com/?post_type=product&#038;p=7928,0,product,,0
